method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,risk_budget,risk_score,accepted,budget_breach,fixed_risk_utility
random_uniform_selector,contact_grasp_policy,material_shift,small_budget,combined_stress,8,96,0.39134000,0.27083333,-0.23470947,0.31117832,0.47043598,0.18524381,0.11845560,0.18471744,0.34883211,0.15259432,0.05000000,0.53557166,0,0,-0.27693001
random_uniform_selector,contact_grasp_policy,material_shift,small_budget,combined_stress,9,96,0.39134000,0.33333333,-0.16916190,0.31201132,0.47116198,0.18386440,0.11773690,0.18518544,0.34184370,0.15308084,0.05000000,0.53260830,0,0,-0.21136162
random_uniform_selector,contact_grasp_policy,material_shift,tiny_budget,combined_stress,0,96,0.41534000,0.27083333,-0.23045559,0.31405332,0.46511038,0.18900543,0.11336943,0.18563744,0.35164816,0.14817181,0.05000000,0.53254194,0,0,-0.27260425
random_uniform_selector,contact_grasp_policy,material_shift,tiny_budget,combined_stress,1,96,0.41534000,0.25000000,-0.25132177,0.31487932,0.46583038,0.19012179,0.11429637,0.18610144,0.34479950,0.14865421,0.05000000,0.53238007,0,0,-0.29344979
random_uniform_selector,contact_grasp_policy,material_shift,tiny_budget,combined_stress,2,96,0.41534000,0.21875000,-0.28591742,0.31570532,0.46655038,0.19155065,0.11542957,0.18656544,0.34922459,0.14913661,0.05000000,0.53549600,0,0,-0.32802479
random_uniform_selector,contact_grasp_policy,material_shift,tiny_budget,combined_stress,3,96,0.41534000,0.27083333,-0.23148774,0.31653132,0.46727038,0.19047951,0.11491276,0.18702944,0.34349969,0.14961901,0.05000000,0.53319993,0,0,-0.27357445
random_uniform_selector,contact_grasp_policy,material_shift,tiny_budget,combined_stress,4,96,0.41534000,0.27083333,-0.23269888,0.31735732,0.46799038,0.19097087,0.11542720,0.18749344,0.34411853,0.15010141,0.05000000,0.53428636,0,0,-0.27476495
random_uniform_selector,contact_grasp_policy,material_shift,tiny_budget,combined_stress,5,96,0.41534000,0.26041667,-0.23907682,0.31818332,0.46871038,0.18377073,0.11566765,0.18795744,0.34552588,0.15058381,0.05000000,0.53002387,0,0,-0.28112224
random_uniform_selector,contact_grasp_policy,material_shift,tiny_budget,combined_stress,6,96,0.41534000,0.17708333,-0.30000000,0.31900932,0.46943038,0.18676209,0.11783209,0.18842144,0.35629472,0.15106621,0.05000000,0.53652230,0,0,-0.34202477
random_uniform_selector,contact_grasp_policy,material_shift,tiny_budget,combined_stress,7,96,0.41534000,0.26041667,-0.24149912,0.31983532,0.47015038,0.18475345,0.11669653,0.18888544,0.34676356,0.15154861,0.05000000,0.53219673,0,0,-0.28350324
random_uniform_selector,contact_grasp_policy,material_shift,tiny_budget,combined_stress,8,96,0.41534000,0.21875000,-0.28722294,0.32066132,0.47087038,0.18649481,0.11803598,0.18934944,0.35245740,0.15203101,0.05000000,0.53598916,0,0,-0.32920640
random_uniform_selector,contact_grasp_policy,material_shift,tiny_budget,combined_stress,9,96,0.41534000,0.22916667,-0.27730592,0.32148732,0.47159038,0.18667367,0.11834417,0.18981344,0.35180749,0.15251341,0.05000000,0.53639909,0,0,-0.31926874
random_uniform_selector,contact_grasp_policy,operator_bias_shift,large_budget,combined_stress,0,96,0.37336000,0.28125000,-0.21159879,0.32160628,0.46202874,0.18502455,0.11497197,0.17630976,0.34326352,0.14683097,0.05000000,0.52415599,0,0,-0.25355863
random_uniform_selector,contact_grasp_policy,operator_bias_shift,large_budget,combined_stress,1,96,0.37336000,0.31250000,-0.17948714,0.32247428,0.46278474,0.18460378,0.11489383,0.17679776,0.34010757,0.14733809,0.05000000,0.52326823,0,0,-0.22142528
random_uniform_selector,contact_grasp_policy,operator_bias_shift,large_budget,combined_stress,2,96,0.37336000,0.25000000,-0.24752900,0.32334228,0.46354074,0.18699551,0.11667194,0.17728576,0.34837037,0.14784521,0.05000000,0.52846897,0,0,-0.28944544
random_uniform_selector,contact_grasp_policy,operator_bias_shift,large_budget,combined_stress,3,96,0.37336000,0.29166667,-0.20276842,0.32421028,0.46429674,0.18626224,0.11638756,0.16976976,0.34394568,0.14835233,0.05000000,0.52690471,0,0,-0.24466317
random_uniform_selector,contact_grasp_policy,operator_bias_shift,large_budget,combined_stress,4,96,0.37336000,0.26041667,-0.24051292,0.31107128,0.46505274,0.18771646,0.11754692,0.17025776,0.34896251,0.14885945,0.05000000,0.53302302,0,0,-0.28273614
random_uniform_selector,contact_grasp_policy,operator_bias_shift,large_budget,combined_stress,5,96,0.37336000,0.37500000,-0.11937594,0.31193928,0.46580874,0.18479569,0.11581878,0.17074576,0.33565656,0.14936657,0.05000000,0.52672326,0,0,-0.16157746
random_uniform_selector,contact_grasp_policy,operator_bias_shift,large_budget,combined_stress,6,96,0.37336000,0.48958333,0.00176104,0.31280728,0.46656474,0.18187492,0.11409064,0.17123376,0.32235062,0.14987369,0.05000000,0.52042350,0,0,-0.04041878
random_uniform_selector,contact_grasp_policy,operator_bias_shift,large_budget,combined_stress,7,96,0.37336000,0.22916667,-0.27771599,0.31367528,0.46732074,0.19020415,0.11978750,0.17172176,0.35471967,0.15038081,0.05000000,0.53847773,0,0,-0.31987410
random_uniform_selector,contact_grasp_policy,operator_bias_shift,large_budget,combined_stress,8,96,0.37336000,0.35416667,-0.14545084,0.31454328,0.46807674,0.18697088,0.11785311,0.17220976,0.34014497,0.15088793,0.05000000,0.53150147,0,0,-0.18758726
random_uniform_selector,contact_grasp_policy,operator_bias_shift,large_budget,combined_stress,9,96,0.37336000,0.37500000,-0.11850598,0.31541128,0.46883274,0.17885860,0.11750099,0.17269776,0.33777754,0.15139505,0.05000000,0.52526480,0,0,-0.16062070
random_uniform_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,0,96,0.39136000,0.30208333,-0.19425783,0.32187428,0.46767354,0.18500605,0.11570947,0.18042176,0.34186570,0.14787987,0.05000000,0.52736679,0,0,-0.23621097
random_uniform_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,1,96,0.39136000,0.25000000,-0.25118180,0.32274928,0.46843554,0.18708951,0.11728569,0.18091376,0.34886500,0.14839111,0.05000000,0.53190024,0,0,-0.29311307
random_uniform_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,2,96,0.39136000,0.18750000,-0.30000000,0.30961728,0.46919754,0.18948547,0.11906816,0.18140576,0.35769333,0.14890235,0.05000000,0.54005727,0,0,-0.34225957
random_uniform_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,3,96,0.39136000,0.31250000,-0.19006622,0.31049228,0.46995954,0.18625642,0.11713814,0.18189776,0.34312387,0.14941359,0.05000000,0.53309023,0,0,-0.23230391
random_uniform_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,4,96,0.39136000,0.23958333,-0.26772577,0.31136728,0.47072154,0.18896488,0.11912686,0.17438576,0.35266067,0.14992483,0.05000000,0.53897669,0,0,-0.30994159
random_uniform_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,5,96,0.39136000,0.28125000,-0.22449624,0.31224228,0.47148354,0.18823583,0.11884683,0.17487776,0.34824122,0.15043607,0.05000000,0.53742165,0,0,-0.26669018
random_uniform_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,6,96,0.39136000,0.19791667,-0.30000000,0.31311728,0.47224554,0.19125679,0.12104181,0.17536976,0.35904677,0.15094731,0.05000000,0.54398460,0,0,-0.34217207
random_uniform_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,7,96,0.39136000,0.26041667,-0.24931885,0.31399228,0.47300754,0.18990275,0.12034928,0.17586176,0.35208981,0.15145855,0.05000000,0.54107656,0,0,-0.29146904
random_uniform_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,8,96,0.39136000,0.34375000,-0.16157666,0.31486728,0.47376954,0.18792370,0.11924425,0.17635376,0.34259536,0.15196979,0.05000000,0.53681552,0,0,-0.20370497
random_uniform_selector,contact_grasp_policy,operator_bias_shift,medium_budget,combined_stress,9,96,0.39136000,0.26041667,-0.24532185,0.31574228,0.47453154,0.19094466,0.11343523,0.17684576,0.35340091,0.15248103,0.05000000,0.53841599,0,0,-0.28742829
random_uniform_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,0,96,0.41386000,0.22916667,-0.27756621,0.31475428,0.47732754,0.18580241,0.11424852,0.18331376,0.35713771,0.15399295,0.05000000,0.53873225,0,0,-0.31969736
random_uniform_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,1,96,0.41386000,0.26041667,-0.24285327,0.31562228,0.47808354,0.18538163,0.11417038,0.18380176,0.34397677,0.15450007,0.05000000,0.53524319,0,0,-0.28496271
random_uniform_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,2,96,0.41386000,0.25000000,-0.25525429,0.31649028,0.47883954,0.18621086,0.11491724,0.18428976,0.34589582,0.15500719,0.05000000,0.53706143,0,0,-0.29734203
random_uniform_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,3,96,0.41386000,0.30208333,-0.19960567,0.31735828,0.47959554,0.18516509,0.11442661,0.18477776,0.34020237,0.14751031,0.05000000,0.53273963,0,0,-0.24167171
random_uniform_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,4,96,0.41386000,0.19791667,-0.30000000,0.31822628,0.46834554,0.18835059,0.11678624,0.18526576,0.35297253,0.14777731,0.05000000,0.53492351,0,0,-0.34204434
random_uniform_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,5,96,0.41386000,0.27083333,-0.22979746,0.31909428,0.46910154,0.18667982,0.11588310,0.18575376,0.34474159,0.14828443,0.05000000,0.53132975,0,0,-0.27182011
random_uniform_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,6,96,0.41386000,0.23958333,-0.26445482,0.31996228,0.46985754,0.18813405,0.11704246,0.18624176,0.34919814,0.14879155,0.05000000,0.53450099,0,0,-0.30645576
random_uniform_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,7,96,0.41386000,0.22916667,-0.27685584,0.32083028,0.47061354,0.18896327,0.11778932,0.18672976,0.35111719,0.14929867,0.05000000,0.53631922,0,0,-0.31883508
random_uniform_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,8,96,0.41386000,0.16666667,-0.30000000,0.32169828,0.47136954,0.19135500,0.11956743,0.18721776,0.35938000,0.14980579,0.05000000,0.54151996,0,0,-0.34195754
random_uniform_selector,contact_grasp_policy,operator_bias_shift,small_budget,combined_stress,9,96,0.41386000,0.23958333,-0.26983977,0.30855928,0.47212554,0.18968423,0.11866429,0.17970176,0.35170933,0.15031291,0.05000000,0.54087328,0,0,-0.31212578
random_uniform_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,combined_stress,0,96,0.43786000,0.25000000,-0.26350582,0.30731128,0.47525994,0.19110684,0.11905057,0.18627776,0.35073566,0.15171160,0.05000000,0.54450514,0,0,-0.30582304
random_uniform_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,combined_stress,1,96,0.43786000,0.20833333,-0.30000000,0.30817228,0.47600994,0.19286934,0.12041182,0.18676176,0.35645572,0.15221460,0.05000000,0.54834366,0,0,-0.34229569
random_uniform_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,combined_stress,2,96,0.43786000,0.22916667,-0.28828730,0.30903328,0.47675994,0.19275684,0.12053557,0.18724576,0.35456328,0.15271760,0.05000000,0.54812318,0,0,-0.33056146
random_uniform_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,combined_stress,3,96,0.43786000,0.22916667,-0.28954987,0.30989428,0.47750994,0.19326934,0.12107182,0.18772976,0.35520834,0.15322060,0.05000000,0.54925570,0,0,-0.33180251
random_uniform_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,combined_stress,4,96,0.43786000,0.16666667,-0.30000000,0.31075528,0.47825994,0.18765284,0.12236533,0.18821376,0.36298566,0.15372360,0.05000000,0.54842181,0,0,-0.34223112
random_uniform_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,combined_stress,5,96,0.43786000,0.17708333,-0.30000000,0.31161628,0.47900994,0.18785284,0.12269533,0.18869776,0.36236197,0.15422660,0.05000000,0.54887783,0,0,-0.34220959
random_uniform_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,combined_stress,6,96,0.43786000,0.25000000,-0.26511987,0.31247728,0.47975994,0.18617784,0.12178783,0.18918176,0.35412578,0.15472960,0.05000000,0.54527485,0,0,-0.30730793
random_uniform_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,combined_stress,7,96,0.43786000,0.16666667,-0.30000000,0.31333828,0.48050994,0.18919034,0.11597008,0.18966576,0.36492084,0.15523260,0.05000000,0.54685690,0,0,-0.34216654
random_uniform_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,combined_stress,8,96,0.43786000,0.25000000,-0.25848043,0.31419928,0.48125994,0.18720284,0.11485633,0.19014976,0.34541090,0.15573560,0.05000000,0.53997612,0,0,-0.30062544
random_uniform_selector,contact_grasp_policy,operator_bias_shift,tiny_budget,combined_stress,9,96,0.43786000,0.29166667,-0.21523033,0.31506028,0.48200994,0.18646534,0.11456758,0.19063376,0.34098096,0.15623860,0.05000000,0.53840264,0,0,-0.25735382
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,combined_stress,0,96,0.42194000,0.26041667,-0.25169813,0.30745512,0.47709254,0.18895486,0.12003238,0.17807104,0.35137325,0.15121945,0.05000000,0.54390862,0,0,-0.29401176
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,combined_stress,1,96,0.42194000,0.32291667,-0.18471208,0.30834412,0.47786654,0.18760927,0.11934857,0.17056704,0.34442679,0.15173893,0.05000000,0.54101901,0,0,-0.22700348
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,combined_stress,2,96,0.42194000,0.29166667,-0.21940029,0.30923312,0.47864054,0.18907618,0.12052102,0.17106704,0.34889907,0.15225841,0.05000000,0.54421791,0,0,-0.26166946
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,combined_stress,3,96,0.42194000,0.26041667,-0.25408850,0.31012212,0.47941454,0.19054309,0.12169347,0.17156704,0.35337136,0.15277789,0.05000000,0.54741680,0,0,-0.29633544
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,combined_stress,4,96,0.42194000,0.31250000,-0.18744967,0.31101112,0.46818254,0.18905378,0.11296843,0.17206704,0.34712600,0.15305725,0.05000000,0.53451836,0,0,-0.22967439
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,combined_stress,5,96,0.42194000,0.31250000,-0.18615208,0.31190012,0.46895654,0.18958319,0.11352213,0.17256704,0.33778703,0.15357673,0.05000000,0.53308645,0,0,-0.22835458
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,combined_stress,6,96,0.42194000,0.25000000,-0.25422479,0.31278912,0.46973054,0.19198760,0.11531333,0.17306704,0.34606557,0.15409621,0.05000000,0.53831485,0,0,-0.29640506
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,combined_stress,7,96,0.42194000,0.33333333,-0.16054178,0.31367812,0.47050454,0.18201301,0.11373678,0.17356704,0.33610136,0.15461569,0.05000000,0.52804683,0,0,-0.20269983
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,combined_stress,8,96,0.42194000,0.32291667,-0.17297366,0.31456712,0.47127854,0.18285492,0.11449673,0.17406704,0.33803615,0.15513517,0.05000000,0.52989273,0,0,-0.21510948
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,large_budget,combined_stress,9,96,0.42194000,0.27083333,-0.22863756,0.31545612,0.47205254,0.18494684,0.11608168,0.17456704,0.34504593,0.14765065,0.05000000,0.53236358,0,0,-0.27075115
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,0,96,0.43994000,0.26041667,-0.24643165,0.31020112,0.47285534,0.19060184,0.11447893,0.17559504,0.35380156,0.15348671,0.05000000,0.54105039,0,0,-0.28867662
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,1,96,0.43994000,0.16666667,-0.30000000,0.31109712,0.47363534,0.19394798,0.11689324,0.17609904,0.35588658,0.15401031,0.05000000,0.54571621,0,0,-0.34222257
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,2,96,0.43994000,0.20833333,-0.30000000,0.31199312,0.47441534,0.19323162,0.11662629,0.17660304,0.35148286,0.15453391,0.05000000,0.54418882,0,0,-0.34220017
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,3,96,0.43994000,0.26041667,-0.24777233,0.31288912,0.47519534,0.19220276,0.11615310,0.17710704,0.34581039,0.15505751,0.05000000,0.54198493,0,0,-0.28995010
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,4,96,0.43994000,0.31250000,-0.19344548,0.31378512,0.47597534,0.19117390,0.11567991,0.17761104,0.34013792,0.15558111,0.05000000,0.53978104,0,0,-0.23560086
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,5,96,0.43994000,0.28125000,-0.22218260,0.31468112,0.47675534,0.18464104,0.11637648,0.17811504,0.34413521,0.15610471,0.05000000,0.53696375,0,0,-0.26431557
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,6,96,0.43994000,0.22916667,-0.27785678,0.31557712,0.47753534,0.18673718,0.11796579,0.17861904,0.35115024,0.14862431,0.05000000,0.53944382,0,0,-0.31996735
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,7,96,0.43994000,0.22916667,-0.27917077,0.31647312,0.47831534,0.18727082,0.11852385,0.17912304,0.35182152,0.14914791,0.05000000,0.54062243,0,0,-0.32125894
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,8,96,0.43994000,0.27083333,-0.23597210,0.31736912,0.47909534,0.18655446,0.11825690,0.17962704,0.34741779,0.14967151,0.05000000,0.53909504,0,0,-0.27803787
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,medium_budget,combined_stress,9,96,0.43994000,0.27083333,-0.24037323,0.30425812,0.47987534,0.18708810,0.11881496,0.18013104,0.34864935,0.15019511,0.05000000,0.54322073,0,0,-0.28276678
random_uniform_selector,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,0,96,0.46244000,0.25000000,-0.26087733,0.31490412,0.48063734,0.18820406,0.11842364,0.18524304,0.34925976,0.15031035,0.05000000,0.54281378,0,0,-0.30300473
