method,split,task,regime,mean_success_rate,ci95_success_rate,mean_causal_mechanism_recall,ci95_causal_mechanism_recall,mean_spurious_dependence_rate,ci95_spurious_dependence_rate,mean_tail_failure_rate,ci95_tail_failure_rate,mean_damage_rate,ci95_damage_rate,mean_selection_cost,ci95_selection_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
diversity_coreset_selection,heldout_object,force_limited_twist_policy,material_shift,0.535714,0.038442,0.470808,0.005188,0.347200,0.001056,0.147742,0.001899,0.095115,0.002506,0.192806,0.000622,0.116113,0.000702,7,84
diversity_coreset_selection,heldout_object,force_limited_twist_policy,operator_bias_shift,0.549320,0.034319,0.463604,0.003774,0.348687,0.001104,0.153461,0.001510,0.093983,0.002444,0.197000,0.001777,0.115948,0.000735,7,84
diversity_coreset_selection,heldout_object,force_limited_twist_policy,rare_contact_mechanism,0.530612,0.046068,0.463852,0.004701,0.355819,0.001133,0.152650,0.001688,0.094342,0.002525,0.196543,0.000913,0.117909,0.002343,7,84
diversity_coreset_selection,heldout_object,mobile_place_policy,color_mechanism_confound,0.534014,0.064693,0.458045,0.001421,0.338286,0.001085,0.146066,0.001632,0.091432,0.001161,0.193270,0.000627,0.117259,0.000722,7,84
diversity_coreset_selection,heldout_object,mobile_place_policy,compound_spurious_shift,0.435374,0.038730,0.441993,0.001408,0.370348,0.002834,0.161843,0.001528,0.094377,0.001317,0.198432,0.000939,0.123056,0.000683,7,84
diversity_coreset_selection,heldout_object,mobile_place_policy,iid_mechanisms,0.551020,0.045745,0.467964,0.004830,0.328120,0.000989,0.142338,0.002675,0.094468,0.001293,0.191959,0.002793,0.114532,0.000656,7,84
diversity_coreset_selection,heldout_object,mobile_place_policy,intervention_gap,0.477891,0.037218,0.454285,0.003820,0.361020,0.003914,0.157990,0.001253,0.097637,0.000985,0.199188,0.000697,0.120519,0.000604,7,84
diversity_coreset_selection,heldout_object,mobile_place_policy,material_shift,0.517007,0.034854,0.454975,0.001293,0.342039,0.000989,0.148216,0.001199,0.091568,0.000996,0.194309,0.000693,0.114175,0.000656,7,84
diversity_coreset_selection,heldout_object,mobile_place_policy,operator_bias_shift,0.477891,0.019341,0.455128,0.001357,0.352474,0.003577,0.155203,0.002762,0.094415,0.000669,0.195848,0.002697,0.116689,0.002405,7,84
diversity_coreset_selection,heldout_object,mobile_place_policy,rare_contact_mechanism,0.474490,0.045092,0.450185,0.001395,0.355713,0.003868,0.154515,0.001100,0.092887,0.000850,0.197216,0.000656,0.120566,0.000644,7,84
diversity_coreset_selection,heldout_object,peg_search_policy,color_mechanism_confound,0.549320,0.034694,0.439662,0.001395,0.339738,0.003868,0.146601,0.001271,0.090485,0.001143,0.193979,0.000897,0.117323,0.000644,7,84
diversity_coreset_selection,heldout_object,peg_search_policy,compound_spurious_shift,0.430272,0.049740,0.425234,0.001383,0.373018,0.003876,0.163882,0.001502,0.094783,0.001209,0.200157,0.000841,0.123951,0.000637,7,84
diversity_coreset_selection,heldout_object,peg_search_policy,iid_mechanisms,0.574830,0.037317,0.452100,0.003839,0.324601,0.000970,0.138980,0.002909,0.093059,0.000993,0.189269,0.001973,0.114632,0.000643,7,84
diversity_coreset_selection,heldout_object,peg_search_policy,intervention_gap,0.479592,0.055008,0.435173,0.001293,0.360210,0.000989,0.157278,0.001468,0.095300,0.001080,0.198525,0.000621,0.119038,0.000656,7,84
diversity_coreset_selection,heldout_object,peg_search_policy,material_shift,0.544218,0.030429,0.436825,0.001267,0.347096,0.003622,0.148745,0.001036,0.090625,0.000923,0.195015,0.000739,0.114412,0.000589,7,84
diversity_coreset_selection,heldout_object,peg_search_policy,operator_bias_shift,0.535714,0.024944,0.438005,0.005228,0.348010,0.002854,0.152421,0.000469,0.096271,0.000442,0.196761,0.000507,0.118431,0.000644,7,84
diversity_coreset_selection,heldout_object,peg_search_policy,rare_contact_mechanism,0.489796,0.010715,0.435051,0.001370,0.356171,0.003570,0.156609,0.000485,0.093623,0.000588,0.198406,0.001935,0.118807,0.002639,7,84
diversity_coreset_selection,small_budget,contact_grasp_policy,color_mechanism_confound,0.603741,0.036616,0.468592,0.001408,0.328344,0.001075,0.141388,0.001611,0.089060,0.001366,0.190946,0.000926,0.114698,0.000715,7,84
diversity_coreset_selection,small_budget,contact_grasp_policy,compound_spurious_shift,0.522109,0.050516,0.451980,0.001395,0.363416,0.003868,0.156571,0.001793,0.093742,0.002142,0.195658,0.000988,0.120263,0.000644,7,84
diversity_coreset_selection,small_budget,contact_grasp_policy,iid_mechanisms,0.579932,0.038006,0.473045,0.001280,0.315793,0.003937,0.134853,0.001274,0.088785,0.002194,0.188453,0.000756,0.108056,0.001935,7,84
diversity_coreset_selection,small_budget,contact_grasp_policy,intervention_gap,0.534014,0.040870,0.457525,0.003825,0.350744,0.003603,0.154619,0.002698,0.094239,0.003360,0.195634,0.002918,0.120016,0.000609,7,84
diversity_coreset_selection,small_budget,contact_grasp_policy,material_shift,0.535714,0.030972,0.471250,0.001280,0.336393,0.000979,0.148212,0.001095,0.093512,0.000929,0.195360,0.000668,0.114546,0.000649,7,84
diversity_coreset_selection,small_budget,contact_grasp_policy,operator_bias_shift,0.561224,0.022443,0.468379,0.001344,0.342845,0.003898,0.146916,0.001981,0.092918,0.000486,0.191309,0.000607,0.113198,0.000617,7,84
diversity_coreset_selection,small_budget,contact_grasp_policy,rare_contact_mechanism,0.506803,0.043162,0.462156,0.001383,0.346839,0.003876,0.151740,0.001111,0.092128,0.000823,0.195978,0.000608,0.118733,0.000637,7,84
diversity_coreset_selection,small_budget,deformable_pull_policy,color_mechanism_confound,0.528912,0.026387,0.478425,0.001434,0.330902,0.001095,0.143331,0.002346,0.090727,0.000793,0.190137,0.000664,0.113983,0.000728,7,84
diversity_coreset_selection,small_budget,deformable_pull_policy,compound_spurious_shift,0.462585,0.036515,0.462524,0.003783,0.363077,0.003545,0.161652,0.002507,0.096689,0.002810,0.197339,0.002716,0.118714,0.000668,7,84
diversity_coreset_selection,small_budget,deformable_pull_policy,iid_mechanisms,0.576531,0.023254,0.483126,0.001306,0.313392,0.000999,0.134454,0.001987,0.088833,0.002055,0.187054,0.000599,0.109673,0.002617,7,84
diversity_coreset_selection,small_budget,deformable_pull_policy,intervention_gap,0.467687,0.016667,0.468472,0.001331,0.352422,0.001018,0.156805,0.002184,0.092845,0.000815,0.196440,0.002638,0.117557,0.002606,7,84
diversity_coreset_selection,small_budget,deformable_pull_policy,material_shift,0.545918,0.035066,0.481332,0.001306,0.339137,0.000999,0.146596,0.001196,0.093395,0.000994,0.193825,0.000693,0.113959,0.000663,7,84
diversity_coreset_selection,small_budget,deformable_pull_policy,operator_bias_shift,0.455782,0.046865,0.470333,0.001370,0.344638,0.001047,0.151504,0.001470,0.094819,0.002811,0.194871,0.000749,0.116535,0.000695,7,84
diversity_coreset_selection,small_budget,deformable_pull_policy,rare_contact_mechanism,0.506803,0.039063,0.468838,0.001408,0.347033,0.003860,0.148565,0.000951,0.093762,0.003338,0.192845,0.000557,0.116405,0.000650,7,84
diversity_coreset_selection,small_budget,force_limited_twist_policy,color_mechanism_confound,0.564626,0.031740,0.479117,0.001485,0.328429,0.001133,0.143601,0.003301,0.092767,0.000530,0.190114,0.001838,0.114932,0.000754,7,84
diversity_coreset_selection,small_budget,force_limited_twist_policy,compound_spurious_shift,0.503401,0.048228,0.457321,0.001472,0.366474,0.001123,0.160347,0.001581,0.093503,0.002026,0.198891,0.000829,0.117953,0.000748,7,84
diversity_coreset_selection,small_budget,force_limited_twist_policy,iid_mechanisms,0.608844,0.026176,0.479754,0.001357,0.319877,0.001037,0.137951,0.000745,0.088272,0.000672,0.190751,0.001917,0.111020,0.002386,7,84
diversity_coreset_selection,small_budget,force_limited_twist_policy,intervention_gap,0.540816,0.027352,0.470029,0.003796,0.352313,0.001056,0.153110,0.002610,0.095557,0.000753,0.194188,0.002497,0.115546,0.000702,7,84
diversity_coreset_selection,small_budget,force_limited_twist_policy,material_shift,0.568027,0.051604,0.477959,0.001357,0.333617,0.001037,0.142758,0.001823,0.093322,0.001461,0.190762,0.000910,0.112827,0.000689,7,84
diversity_coreset_selection,small_budget,force_limited_twist_policy,operator_bias_shift,0.527211,0.036968,0.468992,0.001421,0.340641,0.001085,0.147301,0.001623,0.091376,0.001376,0.192331,0.000933,0.116443,0.000722,7,84
diversity_coreset_selection,small_budget,force_limited_twist_policy,rare_contact_mechanism,0.557823,0.042731,0.466887,0.004718,0.344294,0.001114,0.150468,0.001154,0.093120,0.002909,0.195922,0.000643,0.113742,0.000741,7,84
diversity_coreset_selection,small_budget,mobile_place_policy,color_mechanism_confound,0.566327,0.037019,0.463119,0.005178,0.333583,0.001066,0.142930,0.003033,0.093617,0.001660,0.189091,0.000735,0.111987,0.000708,7,84
diversity_coreset_selection,small_budget,mobile_place_policy,compound_spurious_shift,0.457483,0.025386,0.452201,0.003796,0.364349,0.001056,0.160353,0.002712,0.098244,0.000885,0.195779,0.001903,0.118043,0.000702,7,84
diversity_coreset_selection,small_budget,mobile_place_policy,iid_mechanisms,0.561224,0.056339,0.469625,0.001267,0.312281,0.000970,0.138578,0.001379,0.090388,0.000969,0.192011,0.000522,0.109662,0.000643,7,84
diversity_coreset_selection,small_budget,mobile_place_policy,intervention_gap,0.479592,0.032088,0.449579,0.001293,0.348982,0.002865,0.151548,0.001036,0.092803,0.001940,0.193855,0.000686,0.115956,0.002442,7,84
diversity_coreset_selection,small_budget,mobile_place_policy,material_shift,0.542517,0.059129,0.460970,0.005279,0.338026,0.000970,0.144646,0.002275,0.094348,0.002425,0.190659,0.000694,0.115091,0.002417,7,84
diversity_coreset_selection,small_budget,mobile_place_policy,operator_bias_shift,0.506803,0.020905,0.459359,0.001331,0.345423,0.001018,0.148164,0.001175,0.093644,0.001056,0.192424,0.000782,0.113244,0.000676,7,84
diversity_coreset_selection,small_budget,mobile_place_policy,rare_contact_mechanism,0.518707,0.044638,0.454350,0.004778,0.346897,0.001047,0.150299,0.001681,0.094171,0.002515,0.194750,0.000893,0.117060,0.000695,7,84
diversity_coreset_selection,small_budget,peg_search_policy,color_mechanism_confound,0.561224,0.033166,0.443389,0.004778,0.332382,0.001047,0.143242,0.000599,0.092309,0.002860,0.191640,0.000453,0.113648,0.000695,7,84
diversity_coreset_selection,small_budget,peg_search_policy,compound_spurious_shift,0.481293,0.023254,0.429521,0.004786,0.364367,0.001037,0.159545,0.001012,0.096001,0.002714,0.197708,0.000705,0.120536,0.000689,7,84
diversity_coreset_selection,small_budget,peg_search_policy,iid_mechanisms,0.600340,0.027822,0.454700,0.001242,0.314685,0.003635,0.135627,0.003123,0.090529,0.000733,0.186231,0.000637,0.111497,0.000576,7,84
diversity_coreset_selection,small_budget,peg_search_policy,intervention_gap,0.534014,0.028545,0.431406,0.001267,0.355810,0.000970,0.151375,0.001284,0.093622,0.002465,0.194301,0.000776,0.116238,0.002417,7,84
diversity_coreset_selection,small_budget,peg_search_policy,material_shift,0.559524,0.015275,0.439185,0.003849,0.337000,0.000951,0.145565,0.000812,0.092756,0.002463,0.193103,0.000627,0.112297,0.001921,7,84
diversity_coreset_selection,small_budget,peg_search_policy,operator_bias_shift,0.530612,0.054331,0.436315,0.001306,0.338306,0.000999,0.148998,0.002392,0.092211,0.003144,0.191884,0.002237,0.115441,0.002617,7,84
diversity_coreset_selection,small_budget,peg_search_policy,rare_contact_mechanism,0.505102,0.045216,0.437868,0.001344,0.348133,0.001027,0.152649,0.002488,0.092578,0.001223,0.193292,0.002388,0.115810,0.002601,7,84
failure_mining_selection,clean_budget,contact_grasp_policy,color_mechanism_confound,0.600340,0.049329,0.498643,0.001370,0.287888,0.003883,0.125694,0.002733,0.083187,0.001379,0.221889,0.002383,0.101505,0.002431,7,84
failure_mining_selection,clean_budget,contact_grasp_policy,compound_spurious_shift,0.547619,0.019720,0.482871,0.001357,0.321157,0.002847,0.142599,0.000965,0.085464,0.000876,0.229019,0.002487,0.109748,0.002619,7,84
failure_mining_selection,clean_budget,contact_grasp_policy,iid_mechanisms,0.687075,0.027756,0.501406,0.004865,0.273450,0.000951,0.114874,0.000397,0.081819,0.002724,0.219733,0.000386,0.097419,0.001921,7,84
failure_mining_selection,clean_budget,contact_grasp_policy,intervention_gap,0.593537,0.047610,0.488914,0.001267,0.304564,0.002872,0.133903,0.001749,0.083843,0.001444,0.227760,0.000948,0.106257,0.000611,7,84
failure_mining_selection,clean_budget,contact_grasp_policy,material_shift,0.629252,0.045379,0.494678,0.001242,0.297404,0.000951,0.127536,0.002815,0.082140,0.001290,0.223165,0.002494,0.103782,0.000630,7,84
failure_mining_selection,clean_budget,contact_grasp_policy,operator_bias_shift,0.600340,0.049065,0.494879,0.001306,0.298934,0.000999,0.129088,0.001342,0.084169,0.001014,0.224625,0.000624,0.103891,0.000663,7,84
failure_mining_selection,clean_budget,contact_grasp_policy,rare_contact_mechanism,0.576531,0.052880,0.493130,0.004795,0.300774,0.003583,0.130518,0.001502,0.087012,0.001118,0.225508,0.000700,0.105912,0.000629,7,84
failure_mining_selection,clean_budget,deformable_pull_policy,color_mechanism_confound,0.591837,0.036260,0.503843,0.001395,0.290082,0.003558,0.124402,0.001357,0.082100,0.001649,0.222572,0.000816,0.104069,0.000655,7,84
failure_mining_selection,clean_budget,deformable_pull_policy,compound_spurious_shift,0.481293,0.022690,0.491069,0.004769,0.320454,0.001056,0.139779,0.001098,0.089126,0.002422,0.227205,0.000753,0.109191,0.000702,7,84
failure_mining_selection,clean_budget,deformable_pull_policy,iid_mechanisms,0.615646,0.037317,0.518288,0.001267,0.272400,0.000970,0.117670,0.003059,0.083389,0.000742,0.218882,0.002607,0.101198,0.000643,7,84
failure_mining_selection,clean_budget,deformable_pull_policy,intervention_gap,0.510204,0.032773,0.497514,0.001293,0.304163,0.000989,0.134100,0.001443,0.084808,0.001227,0.226317,0.000836,0.104763,0.000656,7,84
failure_mining_selection,clean_budget,deformable_pull_policy,material_shift,0.544218,0.044012,0.500126,0.001267,0.296354,0.000970,0.127310,0.001770,0.084945,0.002215,0.223594,0.000926,0.101845,0.001916,7,84
failure_mining_selection,clean_budget,deformable_pull_policy,operator_bias_shift,0.545918,0.054705,0.508206,0.001331,0.300364,0.003590,0.130902,0.001540,0.087080,0.001113,0.225258,0.000658,0.104790,0.000622,7,84
failure_mining_selection,clean_budget,deformable_pull_policy,rare_contact_mechanism,0.571429,0.036362,0.499751,0.001370,0.305749,0.001047,0.133447,0.001093,0.083487,0.000898,0.226868,0.001753,0.106945,0.002382,7,84
failure_mining_selection,clean_budget,force_limited_twist_policy,color_mechanism_confound,0.624150,0.030062,0.502814,0.005137,0.288182,0.003838,0.125117,0.000871,0.085702,0.000793,0.224057,0.000720,0.100790,0.001901,7,84
failure_mining_selection,clean_budget,force_limited_twist_policy,compound_spurious_shift,0.561224,0.039581,0.488719,0.001434,0.319278,0.001095,0.137308,0.001526,0.085233,0.001275,0.226410,0.000865,0.110980,0.000728,7,84
failure_mining_selection,clean_budget,force_limited_twist_policy,iid_mechanisms,0.681973,0.020817,0.504048,0.001319,0.270882,0.001008,0.115358,0.002372,0.079538,0.002446,0.217995,0.002414,0.100467,0.002400,7,84
failure_mining_selection,clean_budget,force_limited_twist_policy,intervention_gap,0.574830,0.036616,0.490490,0.001344,0.308057,0.001027,0.135799,0.001629,0.082741,0.001376,0.226768,0.002170,0.107726,0.002391,7,84
failure_mining_selection,clean_budget,force_limited_twist_policy,material_shift,0.610544,0.035901,0.501893,0.001319,0.294836,0.001008,0.124998,0.001096,0.083380,0.000898,0.222707,0.000637,0.102257,0.000669,7,84
failure_mining_selection,clean_budget,force_limited_twist_policy,operator_bias_shift,0.630952,0.037417,0.495999,0.001383,0.300370,0.003564,0.129143,0.001150,0.081670,0.000897,0.225199,0.000659,0.106242,0.001928,7,84
failure_mining_selection,clean_budget,force_limited_twist_policy,rare_contact_mechanism,0.598639,0.039347,0.498367,0.001421,0.301867,0.001085,0.130578,0.001191,0.084443,0.000971,0.225939,0.000686,0.105744,0.002570,7,84
failure_mining_selection,clean_budget,mobile_place_policy,color_mechanism_confound,0.574830,0.059317,0.487347,0.001357,0.290597,0.001037,0.127250,0.002712,0.082237,0.000936,0.222760,0.002868,0.102747,0.002596,7,84
failure_mining_selection,clean_budget,mobile_place_policy,compound_spurious_shift,0.557823,0.039907,0.472695,0.001344,0.319560,0.001027,0.142221,0.001313,0.084093,0.001069,0.228949,0.002706,0.110338,0.002391,7,84
failure_mining_selection,clean_budget,mobile_place_policy,iid_mechanisms,0.647959,0.036311,0.496736,0.001229,0.277698,0.000941,0.114535,0.002246,0.080964,0.000514,0.217192,0.000418,0.100855,0.000623,7,84
failure_mining_selection,clean_budget,mobile_place_policy,intervention_gap,0.549320,0.040231,0.484291,0.003844,0.305417,0.000960,0.131233,0.001280,0.087429,0.001026,0.224150,0.000675,0.108519,0.001919,7,84
failure_mining_selection,clean_budget,mobile_place_policy,material_shift,0.579932,0.042208,0.487721,0.005310,0.289646,0.000941,0.126723,0.001556,0.086758,0.001267,0.224157,0.000809,0.102453,0.002431,7,84
failure_mining_selection,clean_budget,mobile_place_policy,operator_bias_shift,0.552721,0.058910,0.489183,0.001293,0.298982,0.000989,0.132792,0.001590,0.086497,0.001165,0.226230,0.002280,0.105604,0.000656,7,84
failure_mining_selection,clean_budget,mobile_place_policy,rare_contact_mechanism,0.552721,0.037367,0.488647,0.001331,0.303447,0.003590,0.131998,0.001175,0.087142,0.001014,0.226338,0.000781,0.105987,0.000622,7,84
failure_mining_selection,clean_budget,peg_search_policy,color_mechanism_confound,0.610544,0.038682,0.477019,0.001331,0.291450,0.002854,0.124334,0.001712,0.084714,0.001459,0.222789,0.000997,0.102335,0.000644,7,84
failure_mining_selection,clean_budget,peg_search_policy,compound_spurious_shift,0.503401,0.044305,0.463991,0.001319,0.321631,0.002858,0.141756,0.001407,0.089374,0.001103,0.229548,0.000725,0.109614,0.000638,7,84
failure_mining_selection,clean_budget,peg_search_policy,iid_mechanisms,0.654762,0.041988,0.479779,0.005331,0.275295,0.003983,0.118107,0.001497,0.084411,0.001241,0.222200,0.000855,0.097077,0.000546,7,84
failure_mining_selection,clean_budget,peg_search_policy,intervention_gap,0.532313,0.029565,0.461800,0.004873,0.305723,0.000941,0.135215,0.001083,0.086417,0.002658,0.227772,0.000658,0.104304,0.000623,7,84
failure_mining_selection,clean_budget,peg_search_policy,material_shift,0.603741,0.041276,0.468477,0.001203,0.292388,0.000922,0.124402,0.002764,0.081687,0.001278,0.220991,0.000818,0.104474,0.000610,7,84
