method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,stress_axis,stress_level
diversity_coreset_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,2,96,0.36450000,0.36458333,-0.01901115,0.46582800,0.37829065,0.16036354,0.09998154,0.20050800,0.28469677,0.12116581,spurious_strength,0
diversity_coreset_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,3,96,0.36450000,0.39583333,0.02373442,0.46673100,0.37907665,0.15996391,0.09192121,0.19301200,0.27156204,0.12169353,spurious_strength,0
diversity_coreset_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,4,96,0.36450000,0.43750000,0.06692281,0.46763400,0.37986265,0.15925178,0.09165863,0.19352000,0.26716357,0.12222125,spurious_strength,0
diversity_coreset_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,5,96,0.36450000,0.39583333,0.02108587,0.46853700,0.38064865,0.16103965,0.09304605,0.19402800,0.27291509,0.12274897,spurious_strength,0
diversity_coreset_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,6,96,0.36450000,0.31250000,-0.06926374,0.46944000,0.38143465,0.16407752,0.09525847,0.19453600,0.28374161,0.12327669,spurious_strength,0
diversity_coreset_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,7,96,0.36450000,0.46875000,0.09633448,0.47034300,0.38222065,0.15992788,0.09272714,0.19504400,0.26538688,0.12380441,spurious_strength,0
diversity_coreset_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,8,96,0.36450000,0.46875000,0.09501021,0.47124600,0.38300665,0.16046575,0.09328956,0.19555200,0.26606340,0.12433213,spurious_strength,0
diversity_coreset_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,9,96,0.36450000,0.39583333,0.02175014,0.47214900,0.38379265,0.15518712,0.09481549,0.19606000,0.27514094,0.12485985,spurious_strength,0
diversity_coreset_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,0,96,0.36250000,0.37500000,0.00183860,0.46493200,0.37991925,0.15286893,0.09533368,0.19918400,0.27810122,0.11847039,spurious_strength,0
diversity_coreset_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,1,96,0.36250000,0.41666667,0.04505785,0.46581400,0.38068725,0.15214412,0.09505802,0.19968000,0.27368701,0.11898575,spurious_strength,0
diversity_coreset_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,2,96,0.36250000,0.39583333,0.01842095,0.45268900,0.38145525,0.15329430,0.09601985,0.20017600,0.27744558,0.11950110,spurious_strength,0
diversity_coreset_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,3,96,0.36250000,0.46875000,0.09502469,0.45357100,0.38222325,0.15163198,0.09512544,0.20067200,0.26922513,0.12001646,spurious_strength,0
diversity_coreset_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,4,96,0.36250000,0.31250000,-0.07167047,0.45445300,0.38299125,0.15684467,0.09876852,0.19316400,0.28891717,0.12053183,spurious_strength,0
diversity_coreset_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,5,96,0.36250000,0.37500000,-0.00619490,0.45533500,0.38375925,0.15549485,0.09808036,0.19366000,0.28196546,0.12104719,spurious_strength,0
diversity_coreset_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,6,96,0.36250000,0.39583333,0.01476801,0.45621700,0.38452725,0.15539504,0.09821719,0.19415600,0.28008875,0.12156254,spurious_strength,0
diversity_coreset_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,7,96,0.36250000,0.40625000,0.02460276,0.45709900,0.38529525,0.15560772,0.09856028,0.19465200,0.27948079,0.12207791,spurious_strength,0
diversity_coreset_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,8,96,0.36250000,0.45833333,0.08468858,0.45798100,0.37405725,0.15411418,0.09783488,0.19514800,0.27323019,0.12235314,spurious_strength,0
diversity_coreset_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,9,96,0.36250000,0.38541667,0.01466257,0.45886300,0.37482525,0.15682686,0.09182397,0.19564400,0.27276723,0.12286850,spurious_strength,0
diversity_coreset_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,0,96,0.36390000,0.43750000,0.05905977,0.46077120,0.38128363,0.15904418,0.09709696,0.19537040,0.27428457,0.11786967,spurious_strength,0
diversity_coreset_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,1,96,0.36390000,0.45833333,0.08591207,0.46170220,0.38209363,0.15096996,0.09678408,0.19589440,0.27196432,0.11841387,spurious_strength,0
diversity_coreset_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,2,96,0.36390000,0.48958333,0.11793116,0.46263320,0.38290363,0.15058724,0.09674520,0.19641840,0.26885557,0.11895807,spurious_strength,0
diversity_coreset_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,3,96,0.36390000,0.42708333,0.04979675,0.46356420,0.38371363,0.15301702,0.09856257,0.19694240,0.27716557,0.11950227,spurious_strength,0
diversity_coreset_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,4,96,0.36390000,0.45833333,0.09098041,0.46449520,0.38452363,0.15263430,0.09051968,0.19746640,0.26405181,0.12004647,spurious_strength,0
diversity_coreset_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,5,96,0.36390000,0.43750000,0.06735867,0.46542620,0.38533363,0.15381408,0.09151205,0.19799040,0.26728681,0.12059067,spurious_strength,0
diversity_coreset_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,6,96,0.36390000,0.37500000,0.00496267,0.46635720,0.37413763,0.15578763,0.09308594,0.19851440,0.27502916,0.12089475,spurious_strength,0
diversity_coreset_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,7,96,0.36390000,0.45833333,0.09262259,0.46728820,0.37494763,0.15384241,0.09201580,0.19903840,0.26557666,0.12143895,spurious_strength,0
diversity_coreset_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,8,96,0.36390000,0.51041667,0.14689802,0.46821920,0.37575763,0.15283469,0.09156442,0.19956240,0.25993041,0.12198315,spurious_strength,0
diversity_coreset_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,9,96,0.36390000,0.42708333,0.05650727,0.46915020,0.37656763,0.15588947,0.09379429,0.20008640,0.27077790,0.12252735,spurious_strength,0
failure_mining_selector,contact_grasp_policy,spurious_strength_0,small_budget,combined_stress,0,96,0.36290000,0.47916667,0.11146307,0.49473320,0.35670847,0.16447232,0.10296829,0.21788640,0.25446089,0.11216617,spurious_strength,0
failure_mining_selector,contact_grasp_policy,spurious_strength_0,small_budget,combined_stress,1,96,0.36290000,0.56250000,0.19921555,0.49560120,0.35746447,0.16248905,0.10185890,0.21837440,0.24496120,0.11267329,spurious_strength,0
failure_mining_selector,contact_grasp_policy,spurious_strength_0,small_budget,combined_stress,2,96,0.36290000,0.44791667,0.07553286,0.49646920,0.35822047,0.16644328,0.10466827,0.21886240,0.25956775,0.11318041,spurious_strength,0
failure_mining_selector,contact_grasp_policy,spurious_strength_0,small_budget,combined_stress,3,96,0.36290000,0.52083333,0.15215717,0.49733720,0.35897647,0.16477251,0.10376513,0.21935040,0.25133680,0.11368753,spurious_strength,0
failure_mining_selector,contact_grasp_policy,spurious_strength_0,small_budget,combined_stress,4,96,0.36290000,0.33333333,-0.05098907,0.48419820,0.35973247,0.17091423,0.10801824,0.21183440,0.27538489,0.11419465,spurious_strength,0
failure_mining_selector,contact_grasp_policy,spurious_strength_0,small_budget,combined_stress,5,96,0.36290000,0.45833333,0.08127608,0.48506620,0.36048847,0.16768096,0.10608385,0.21232240,0.26081019,0.11470177,spurious_strength,0
failure_mining_selector,contact_grasp_policy,spurious_strength_0,small_budget,combined_stress,6,96,0.36290000,0.41666667,0.03549056,0.48593420,0.36124447,0.16944769,0.10744946,0.21281040,0.26653549,0.11520889,spurious_strength,0
failure_mining_selector,contact_grasp_policy,spurious_strength_0,small_budget,combined_stress,7,96,0.36290000,0.39583333,0.01196137,0.48680220,0.36200047,0.17058942,0.10840257,0.21329840,0.26972330,0.11571601,spurious_strength,0
failure_mining_selector,contact_grasp_policy,spurious_strength_0,small_budget,combined_stress,8,96,0.36290000,0.50000000,0.12197018,0.48767020,0.36275647,0.16798115,0.10688069,0.21378640,0.25768610,0.11622313,spurious_strength,0
failure_mining_selector,contact_grasp_policy,spurious_strength_0,small_budget,combined_stress,9,96,0.36290000,0.44791667,0.06505649,0.48853820,0.36351247,0.17006037,0.10845255,0.21427440,0.26468016,0.11673025,spurious_strength,0
failure_mining_selector,peg_search_policy,spurious_strength_0,small_budget,combined_stress,0,96,0.36210000,0.43750000,0.06448252,0.48255180,0.35674903,0.16076306,0.10633007,0.21546160,0.26328742,0.11635498,spurious_strength,0
failure_mining_selector,peg_search_policy,spurious_strength_0,small_budget,combined_stress,1,96,0.36210000,0.48958333,0.11888135,0.48339880,0.35748703,0.15970461,0.10582634,0.21593760,0.25757824,0.11684974,spurious_strength,0
failure_mining_selector,peg_search_policy,spurious_strength_0,small_budget,combined_stress,2,96,0.36210000,0.40625000,0.02861401,0.48424580,0.35822503,0.16270865,0.10800387,0.21641360,0.26836281,0.11734450,spurious_strength,0
failure_mining_selector,peg_search_policy,spurious_strength_0,small_budget,combined_stress,3,96,0.36210000,0.40625000,0.02737201,0.48509280,0.35896303,0.16321270,0.10853140,0.21688960,0.26899739,0.11783926,spurious_strength,0
failure_mining_selector,peg_search_policy,spurious_strength_0,small_budget,combined_stress,4,96,0.36210000,0.36458333,-0.01838266,0.48593980,0.35970103,0.16496674,0.10988392,0.21736560,0.27470696,0.11833402,spurious_strength,0
failure_mining_selector,peg_search_policy,spurious_strength_0,small_budget,combined_stress,5,96,0.36210000,0.37500000,-0.00193321,0.48678680,0.36043903,0.16515828,0.10220120,0.21784160,0.27407278,0.11882878,spurious_strength,0
failure_mining_selector,peg_search_policy,spurious_strength_0,small_budget,combined_stress,6,96,0.36210000,0.36458333,-0.01042144,0.48763380,0.36117703,0.16597483,0.10293498,0.21831760,0.26597110,0.11131954,spurious_strength,0
failure_mining_selector,peg_search_policy,spurious_strength_0,small_budget,combined_stress,7,96,0.36210000,0.39583333,0.02172106,0.48848080,0.36191503,0.16554137,0.10284375,0.21879360,0.26279943,0.11181430,spurious_strength,0
failure_mining_selector,peg_search_policy,spurious_strength_0,small_budget,combined_stress,8,96,0.36210000,0.42708333,0.05386355,0.48932780,0.36265303,0.16510792,0.10275253,0.21926960,0.25962775,0.11230906,spurious_strength,0
failure_mining_selector,peg_search_policy,spurious_strength_0,small_budget,combined_stress,9,96,0.36210000,0.47916667,0.10978314,0.49017480,0.36339103,0.16404946,0.10224881,0.21174160,0.25391857,0.11280382,spurious_strength,0
failure_mining_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,0,96,0.36450000,0.34375000,-0.04882956,0.49391700,0.36519535,0.17882692,0.11037663,0.21226000,0.27689673,0.11553991,spurious_strength,0
failure_mining_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,1,96,0.36450000,0.36458333,-0.02786665,0.49479900,0.36596335,0.17872711,0.11051347,0.21275600,0.27502002,0.11605527,spurious_strength,0
failure_mining_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,2,96,0.36450000,0.43750000,0.04873710,0.49568100,0.36673135,0.17706479,0.10961905,0.21325200,0.26679956,0.11657063,spurious_strength,0
failure_mining_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,3,96,0.36450000,0.41666667,0.03175062,0.49656300,0.36749935,0.17821498,0.10257689,0.21374800,0.26999785,0.11708599,spurious_strength,0
failure_mining_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,4,96,0.36450000,0.43750000,0.06105325,0.49744500,0.35626135,0.17765893,0.10247024,0.21424400,0.25754850,0.11736123,spurious_strength,0
failure_mining_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,5,96,0.36450000,0.39583333,0.02120854,0.49832700,0.35702935,0.17143012,0.10336434,0.21474000,0.26280405,0.11787659,spurious_strength,0
failure_mining_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,6,96,0.36450000,0.41666667,0.04217145,0.49920900,0.35779735,0.17133030,0.10350117,0.21523600,0.26092734,0.11839195,spurious_strength,0
failure_mining_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,7,96,0.36450000,0.43750000,0.06313436,0.50009100,0.35856535,0.17123048,0.10363801,0.21573200,0.25905063,0.11890731,spurious_strength,0
failure_mining_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,8,96,0.36450000,0.40625000,0.02973707,0.50097300,0.35933335,0.17269317,0.10480609,0.21622800,0.26351767,0.11141867,spurious_strength,0
failure_mining_selector,deformable_pull_policy,spurious_strength_0,small_budget,combined_stress,9,96,0.36450000,0.35416667,-0.02719718,0.50185500,0.36010135,0.17478085,0.10638668,0.21672400,0.27052221,0.11193403,spurious_strength,0
failure_mining_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,0,96,0.36250000,0.50000000,0.12337425,0.48789700,0.36247075,0.16384789,0.10765235,0.21599600,0.25870618,0.11782542,spurious_strength,0
failure_mining_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,1,96,0.36250000,0.40625000,0.02852146,0.48875800,0.36322075,0.16717289,0.10204085,0.21648000,0.27076999,0.11832842,spurious_strength,0
failure_mining_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,2,96,0.36250000,0.40625000,0.02986019,0.48961900,0.36397075,0.16768539,0.10257710,0.21696400,0.26141005,0.11883142,spurious_strength,0
failure_mining_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,3,96,0.36250000,0.38541667,0.00762193,0.49048000,0.36472075,0.16882289,0.10352585,0.21744800,0.26459261,0.11133042,spurious_strength,0
failure_mining_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,4,96,0.36250000,0.36458333,-0.01589698,0.49134100,0.36547075,0.16996039,0.10447460,0.21793200,0.26777517,0.11183342,spurious_strength,0
failure_mining_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,5,96,0.36250000,0.52083333,0.14976295,0.49220200,0.36622075,0.16578539,0.10191710,0.21841600,0.24938898,0.11233642,spurious_strength,0
failure_mining_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,6,96,0.36250000,0.32291667,-0.06293478,0.49306300,0.36697075,0.17223539,0.10637210,0.21890000,0.27414029,0.11283942,spurious_strength,0
failure_mining_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,7,96,0.36250000,0.43750000,0.06395090,0.49392400,0.35571475,0.16885416,0.10439612,0.21938400,0.26026145,0.11310230,spurious_strength,0
failure_mining_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,8,96,0.36250000,0.46875000,0.09759359,0.49478500,0.35646475,0.16842916,0.10431362,0.21186400,0.25710026,0.11360529,spurious_strength,0
failure_mining_selector,mobile_place_policy,spurious_strength_0,small_budget,combined_stress,9,96,0.36250000,0.36458333,-0.01495065,0.49564600,0.35721475,0.17206666,0.10691237,0.21234800,0.27043282,0.11410830,spurious_strength,0
failure_mining_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,0,96,0.36390000,0.40625000,0.02814199,0.49520220,0.36164677,0.17317548,0.10292187,0.21873440,0.26145155,0.11572894,spurious_strength,0
failure_mining_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,1,96,0.36390000,0.40625000,0.02680743,0.49611220,0.36243877,0.17371757,0.10348865,0.21924640,0.26213331,0.11626078,spurious_strength,0
failure_mining_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,2,96,0.36390000,0.46875000,0.09376263,0.49702220,0.36323077,0.17238467,0.10281793,0.21175440,0.25520258,0.11679262,spurious_strength,0
failure_mining_selector,force_limited_twist_policy,spurious_strength_0,small_budget,combined_stress,3,96,0.36390000,0.40625000,0.02565907,0.49793220,0.36402277,0.17480177,0.10462222,0.21226640,0.26349684,0.11732446,spurious_strength,0
