method,split,regime,task,seed,episodes,success_rate,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,calibration_error
random_selection,clean_budget,intervention_gap,force_limited_twist_policy,0,84,0.369048,0.333306,0.308954,0.179175,0.107899,0.130257,0.119803
random_selection,clean_budget,intervention_gap,force_limited_twist_policy,1,84,0.404762,0.334082,0.309548,0.178522,0.107554,0.130280,0.120197
random_selection,clean_budget,intervention_gap,force_limited_twist_policy,2,84,0.476190,0.334858,0.310142,0.176798,0.106431,0.129945,0.120590
random_selection,clean_budget,intervention_gap,force_limited_twist_policy,3,84,0.416667,0.335634,0.310736,0.179002,0.108163,0.130921,0.112980
random_selection,clean_budget,intervention_gap,force_limited_twist_policy,4,84,0.428571,0.320402,0.311330,0.179063,0.108337,0.131181,0.113373
random_selection,clean_budget,intervention_gap,force_limited_twist_policy,5,84,0.452381,0.321178,0.311924,0.178768,0.108252,0.131323,0.113767
random_selection,clean_budget,intervention_gap,force_limited_twist_policy,6,84,0.297619,0.321954,0.312518,0.183829,0.104056,0.133251,0.114160
random_selection,clean_budget,compound_spurious_shift,contact_grasp_policy,0,84,0.428571,0.317023,0.315923,0.186646,0.104381,0.135313,0.118539
random_selection,clean_budget,compound_spurious_shift,contact_grasp_policy,1,84,0.392857,0.317807,0.316523,0.188140,0.105598,0.136054,0.118936
random_selection,clean_budget,compound_spurious_shift,contact_grasp_policy,2,84,0.369048,0.318591,0.317123,0.189278,0.106555,0.136676,0.119334
random_selection,clean_budget,compound_spurious_shift,contact_grasp_policy,3,84,0.404762,0.319375,0.317723,0.188629,0.106215,0.136703,0.119732
random_selection,clean_budget,compound_spurious_shift,contact_grasp_policy,4,84,0.345238,0.320159,0.318323,0.190838,0.107951,0.137682,0.120129
random_selection,clean_budget,compound_spurious_shift,contact_grasp_policy,5,84,0.357143,0.320943,0.318923,0.190904,0.108130,0.129943,0.120527
random_selection,clean_budget,compound_spurious_shift,contact_grasp_policy,6,84,0.404762,0.321727,0.319523,0.189898,0.107530,0.129851,0.120924
random_selection,clean_budget,compound_spurious_shift,peg_search_policy,0,84,0.357143,0.288151,0.320909,0.189921,0.104244,0.136835,0.118055
random_selection,clean_budget,compound_spurious_shift,peg_search_policy,1,84,0.369048,0.288911,0.321491,0.189973,0.104410,0.137088,0.118440
random_selection,clean_budget,compound_spurious_shift,peg_search_policy,2,84,0.404762,0.289671,0.322073,0.189312,0.104056,0.137103,0.118825
random_selection,clean_budget,compound_spurious_shift,peg_search_policy,3,84,0.345238,0.290431,0.322655,0.191507,0.105779,0.130066,0.119210
random_selection,clean_budget,compound_spurious_shift,peg_search_policy,4,84,0.392857,0.291191,0.323237,0.190489,0.105165,0.129962,0.119596
random_selection,clean_budget,compound_spurious_shift,peg_search_policy,5,84,0.380952,0.291951,0.323819,0.183252,0.105370,0.130453,0.119981
random_selection,clean_budget,compound_spurious_shift,peg_search_policy,6,84,0.416667,0.292711,0.324401,0.182590,0.105016,0.130468,0.120366
random_selection,clean_budget,compound_spurious_shift,deformable_pull_policy,0,84,0.285714,0.323999,0.316019,0.187850,0.105801,0.133653,0.116240
random_selection,clean_budget,compound_spurious_shift,deformable_pull_policy,1,84,0.309524,0.324799,0.316631,0.187567,0.105730,0.133807,0.116646
random_selection,clean_budget,compound_spurious_shift,deformable_pull_policy,2,84,0.333333,0.325599,0.317243,0.187285,0.105658,0.133961,0.117052
random_selection,clean_budget,compound_spurious_shift,deformable_pull_policy,3,84,0.416667,0.326399,0.317855,0.185217,0.104289,0.133520,0.117458
random_selection,clean_budget,compound_spurious_shift,deformable_pull_policy,4,84,0.333333,0.327199,0.318467,0.188148,0.106553,0.134745,0.117863
random_selection,clean_budget,compound_spurious_shift,deformable_pull_policy,5,84,0.309524,0.327999,0.319079,0.189294,0.107519,0.135375,0.118269
random_selection,clean_budget,compound_spurious_shift,deformable_pull_policy,6,84,0.261905,0.328799,0.319691,0.191155,0.109004,0.136243,0.118675
random_selection,clean_budget,compound_spurious_shift,mobile_place_policy,0,84,0.321429,0.315831,0.319349,0.186603,0.110045,0.132904,0.122558
random_selection,clean_budget,compound_spurious_shift,mobile_place_policy,1,84,0.416667,0.316607,0.319943,0.184164,0.108403,0.132332,0.122951
random_selection,clean_budget,compound_spurious_shift,mobile_place_policy,2,84,0.357143,0.317383,0.320537,0.186369,0.110134,0.133307,0.115341
random_selection,clean_budget,compound_spurious_shift,mobile_place_policy,3,84,0.357143,0.302151,0.321131,0.186787,0.110568,0.133687,0.115734
random_selection,clean_budget,compound_spurious_shift,mobile_place_policy,4,84,0.369048,0.302927,0.321725,0.186849,0.110742,0.133948,0.116128
random_selection,clean_budget,compound_spurious_shift,mobile_place_policy,5,84,0.392857,0.303703,0.322319,0.186553,0.102653,0.134090,0.116521
random_selection,clean_budget,compound_spurious_shift,mobile_place_policy,6,84,0.297619,0.304479,0.322913,0.189829,0.105163,0.135422,0.116915
random_selection,clean_budget,compound_spurious_shift,force_limited_twist_policy,0,84,0.369048,0.329279,0.317135,0.186954,0.109260,0.134352,0.119594
random_selection,clean_budget,compound_spurious_shift,force_limited_twist_policy,1,84,0.511905,0.330111,0.317771,0.183118,0.106611,0.133331,0.120016
random_selection,clean_budget,compound_spurious_shift,force_limited_twist_policy,2,84,0.452381,0.314935,0.318407,0.185353,0.108374,0.134335,0.120439
random_selection,clean_budget,compound_spurious_shift,force_limited_twist_policy,3,84,0.464286,0.315767,0.319043,0.185445,0.108579,0.134624,0.120861
random_selection,clean_budget,compound_spurious_shift,force_limited_twist_policy,4,84,0.369048,0.316599,0.319679,0.188752,0.111121,0.135984,0.121283
random_selection,clean_budget,compound_spurious_shift,force_limited_twist_policy,5,84,0.476190,0.317431,0.320315,0.185987,0.101246,0.135320,0.121705
random_selection,clean_budget,compound_spurious_shift,force_limited_twist_policy,6,84,0.404762,0.318263,0.320951,0.188579,0.103269,0.136443,0.122127
random_selection,small_budget,iid_mechanisms,contact_grasp_policy,0,84,0.452381,0.335037,0.289176,0.171613,0.103462,0.132393,0.110315
random_selection,small_budget,iid_mechanisms,contact_grasp_policy,1,84,0.464286,0.335749,0.289722,0.171639,0.103601,0.124618,0.110676
random_selection,small_budget,iid_mechanisms,contact_grasp_policy,2,84,0.476190,0.336461,0.290268,0.171666,0.103739,0.124847,0.111036
random_selection,small_budget,iid_mechanisms,contact_grasp_policy,3,84,0.488095,0.337173,0.290814,0.163688,0.103398,0.125076,0.111397
random_selection,small_budget,iid_mechanisms,contact_grasp_policy,4,84,0.428571,0.337885,0.291360,0.165857,0.105094,0.126019,0.111758
random_selection,small_budget,iid_mechanisms,contact_grasp_policy,5,84,0.464286,0.338597,0.291906,0.165169,0.104713,0.126010,0.112118
random_selection,small_budget,iid_mechanisms,contact_grasp_policy,6,84,0.452381,0.339309,0.292452,0.165910,0.105371,0.126477,0.112479
random_selection,small_budget,iid_mechanisms,peg_search_policy,0,84,0.416667,0.314932,0.288521,0.169790,0.106452,0.129852,0.114026
random_selection,small_budget,iid_mechanisms,peg_search_policy,1,84,0.392857,0.315620,0.289049,0.170874,0.107356,0.130426,0.114375
random_selection,small_budget,iid_mechanisms,peg_search_policy,2,84,0.440476,0.300300,0.289577,0.169816,0.106703,0.130286,0.114723
random_selection,small_budget,iid_mechanisms,peg_search_policy,3,84,0.535714,0.300988,0.290105,0.167329,0.105011,0.129669,0.115072
random_selection,small_budget,iid_mechanisms,peg_search_policy,4,84,0.357143,0.301676,0.290633,0.173057,0.109289,0.131791,0.115420
random_selection,small_budget,iid_mechanisms,peg_search_policy,5,84,0.380952,0.302364,0.291161,0.172713,0.101150,0.131889,0.115768
random_selection,small_budget,iid_mechanisms,peg_search_policy,6,84,0.369048,0.303052,0.291689,0.173440,0.101795,0.132344,0.116117
random_selection,small_budget,iid_mechanisms,deformable_pull_policy,0,84,0.464286,0.343742,0.290818,0.169187,0.102536,0.130153,0.117026
random_selection,small_budget,iid_mechanisms,deformable_pull_policy,1,84,0.440476,0.344470,0.291376,0.170293,0.103462,0.130747,0.117395
random_selection,small_budget,iid_mechanisms,deformable_pull_policy,2,84,0.440476,0.345198,0.291934,0.170685,0.103869,0.131103,0.109760
random_selection,small_budget,iid_mechanisms,deformable_pull_policy,3,84,0.369048,0.345926,0.292492,0.173221,0.105834,0.132173,0.110129
random_selection,small_budget,iid_mechanisms,deformable_pull_policy,4,84,0.511905,0.346654,0.293050,0.169327,0.103126,0.131101,0.110497
random_selection,small_budget,iid_mechanisms,deformable_pull_policy,5,84,0.369048,0.347382,0.293608,0.174005,0.106648,0.132885,0.110866
random_selection,small_budget,iid_mechanisms,deformable_pull_policy,6,84,0.428571,0.348110,0.294166,0.172612,0.105757,0.132646,0.111235
random_selection,small_budget,iid_mechanisms,mobile_place_policy,0,84,0.428571,0.327953,0.288087,0.165813,0.103992,0.126166,0.111271
random_selection,small_budget,iid_mechanisms,mobile_place_policy,1,84,0.380952,0.328657,0.288627,0.167620,0.105424,0.126986,0.111628
random_selection,small_budget,iid_mechanisms,mobile_place_policy,2,84,0.357143,0.329361,0.289167,0.168714,0.106337,0.127568,0.111984
random_selection,small_budget,iid_mechanisms,mobile_place_policy,3,84,0.369048,0.330065,0.289707,0.168736,0.106471,0.127793,0.112341
random_selection,small_budget,iid_mechanisms,mobile_place_policy,4,84,0.416667,0.330769,0.290247,0.167686,0.105826,0.127661,0.112698
random_selection,small_budget,iid_mechanisms,mobile_place_policy,5,84,0.392857,0.331473,0.290787,0.168779,0.106739,0.128243,0.113054
random_selection,small_budget,iid_mechanisms,mobile_place_policy,6,84,0.404762,0.332177,0.291327,0.168801,0.106873,0.128468,0.113411
random_selection,small_budget,iid_mechanisms,force_limited_twist_policy,0,84,0.369048,0.332602,0.291510,0.173393,0.101625,0.132384,0.112109
random_selection,small_budget,iid_mechanisms,force_limited_twist_policy,1,84,0.333333,0.333362,0.292092,0.174874,0.102829,0.133113,0.112494
random_selection,small_budget,iid_mechanisms,force_limited_twist_policy,2,84,0.464286,0.334122,0.292674,0.171355,0.100399,0.132176,0.112880
random_selection,small_budget,iid_mechanisms,force_limited_twist_policy,3,84,0.369048,0.334882,0.293256,0.174622,0.102900,0.125496,0.113265
random_selection,small_budget,iid_mechanisms,force_limited_twist_policy,4,84,0.404762,0.335642,0.293838,0.173961,0.102547,0.125511,0.113650
random_selection,small_budget,iid_mechanisms,force_limited_twist_policy,5,84,0.428571,0.336402,0.294420,0.173656,0.102453,0.125645,0.114036
random_selection,small_budget,iid_mechanisms,force_limited_twist_policy,6,84,0.345238,0.337162,0.295002,0.168562,0.104214,0.126850,0.114421
random_selection,small_budget,color_mechanism_confound,contact_grasp_policy,0,84,0.464286,0.331968,0.305080,0.171412,0.105525,0.127692,0.118845
random_selection,small_budget,color_mechanism_confound,contact_grasp_policy,1,84,0.404762,0.332760,0.305686,0.173625,0.107265,0.128676,0.119247
random_selection,small_budget,color_mechanism_confound,contact_grasp_policy,2,84,0.476190,0.333552,0.306292,0.171909,0.106151,0.128349,0.119649
random_selection,small_budget,color_mechanism_confound,contact_grasp_policy,3,84,0.428571,0.318336,0.306898,0.173765,0.107632,0.129213,0.120050
random_selection,small_budget,color_mechanism_confound,contact_grasp_policy,4,84,0.357143,0.319128,0.307504,0.176336,0.109632,0.130316,0.120452
random_selection,small_budget,color_mechanism_confound,contact_grasp_policy,5,84,0.345238,0.319920,0.308110,0.177120,0.110334,0.130823,0.112850
random_selection,small_budget,color_mechanism_confound,contact_grasp_policy,6,84,0.452381,0.320712,0.308716,0.174333,0.100437,0.130139,0.113251
random_selection,small_budget,color_mechanism_confound,peg_search_policy,0,84,0.345238,0.300431,0.307857,0.182604,0.105366,0.128272,0.116896
random_selection,small_budget,color_mechanism_confound,peg_search_policy,1,84,0.404762,0.301199,0.308445,0.181232,0.104498,0.128053,0.117285
random_selection,small_budget,color_mechanism_confound,peg_search_policy,2,84,0.464286,0.301967,0.309033,0.171857,0.103150,0.127834,0.117674
random_selection,small_budget,color_mechanism_confound,peg_search_policy,3,84,0.404762,0.302735,0.309621,0.174057,0.104877,0.128805,0.118064
random_selection,small_budget,color_mechanism_confound,peg_search_policy,4,84,0.380952,0.303503,0.310209,0.175185,0.105825,0.129419,0.118453
random_selection,small_budget,color_mechanism_confound,peg_search_policy,5,84,0.392857,0.304271,0.310797,0.175242,0.105995,0.129676,0.118843
random_selection,small_budget,color_mechanism_confound,peg_search_policy,6,84,0.452381,0.305039,0.299379,0.173090,0.104660,0.129457,0.119040
random_selection,small_budget,color_mechanism_confound,deformable_pull_policy,0,84,0.333333,0.340425,0.306537,0.181139,0.108054,0.134761,0.117425
random_selection,small_budget,color_mechanism_confound,deformable_pull_policy,1,84,0.321429,0.341233,0.307155,0.181932,0.108766,0.135276,0.117835
random_selection,small_budget,color_mechanism_confound,deformable_pull_policy,2,84,0.440476,0.342041,0.307773,0.178797,0.106622,0.134481,0.118245
random_selection,small_budget,color_mechanism_confound,deformable_pull_policy,3,84,0.309524,0.342849,0.308391,0.183162,0.109929,0.136187,0.118655
random_selection,small_budget,color_mechanism_confound,deformable_pull_policy,4,84,0.297619,0.343657,0.309009,0.183955,0.110640,0.128698,0.119065
random_selection,small_budget,color_mechanism_confound,deformable_pull_policy,5,84,0.333333,0.328457,0.309627,0.183320,0.110313,0.128737,0.119475
random_selection,small_budget,color_mechanism_confound,deformable_pull_policy,6,84,0.428571,0.329265,0.310245,0.172895,0.108209,0.128180,0.119885
random_selection,small_budget,color_mechanism_confound,mobile_place_policy,0,84,0.309524,0.313684,0.307598,0.180182,0.104074,0.133183,0.114259
random_selection,small_budget,color_mechanism_confound,mobile_place_policy,1,84,0.428571,0.314468,0.308198,0.177034,0.101918,0.132376,0.114657
random_selection,small_budget,color_mechanism_confound,mobile_place_policy,2,84,0.321429,0.315252,0.308798,0.180671,0.104692,0.133832,0.115054
random_selection,small_budget,color_mechanism_confound,mobile_place_policy,3,84,0.404762,0.316036,0.309398,0.178594,0.103313,0.133382,0.115452
random_selection,small_budget,color_mechanism_confound,mobile_place_policy,4,84,0.369048,0.316820,0.309998,0.180088,0.104530,0.134124,0.115850
random_selection,small_budget,color_mechanism_confound,mobile_place_policy,5,84,0.345238,0.317604,0.310598,0.181226,0.105488,0.134746,0.116247
random_selection,small_budget,color_mechanism_confound,mobile_place_policy,6,84,0.345238,0.318388,0.311198,0.181649,0.105926,0.135130,0.116645
random_selection,small_budget,color_mechanism_confound,force_limited_twist_policy,0,84,0.428571,0.333349,0.310276,0.173857,0.104784,0.129115,0.114589
random_selection,small_budget,color_mechanism_confound,force_limited_twist_policy,1,84,0.428571,0.334189,0.310918,0.174311,0.105253,0.129527,0.115016
random_selection,small_budget,color_mechanism_confound,force_limited_twist_policy,2,84,0.369048,0.335029,0.311560,0.176550,0.107021,0.130534,0.115442
random_selection,small_budget,color_mechanism_confound,force_limited_twist_policy,3,84,0.285714,0.335869,0.300196,0.178723,0.108840,0.131780,0.115676
random_selection,small_budget,color_mechanism_confound,force_limited_twist_policy,4,84,0.488095,0.336709,0.300838,0.173106,0.104898,0.130168,0.116102
random_selection,small_budget,color_mechanism_confound,force_limited_twist_policy,5,84,0.416667,0.337549,0.301480,0.175702,0.106925,0.131294,0.116529
random_selection,small_budget,color_mechanism_confound,force_limited_twist_policy,6,84,0.440476,0.338389,0.302122,0.175442,0.106875,0.131468,0.116955
random_selection,small_budget,material_shift,contact_grasp_policy,0,84,0.345238,0.331922,0.310002,0.178211,0.109534,0.131264,0.117292
random_selection,small_budget,material_shift,contact_grasp_policy,1,84,0.428571,0.316626,0.310548,0.176094,0.108115,0.130779,0.117653
random_selection,small_budget,material_shift,contact_grasp_policy,2,84,0.452381,0.317338,0.311094,0.175764,0.107994,0.130889,0.118013
random_selection,small_budget,material_shift,contact_grasp_policy,3,84,0.392857,0.318050,0.311640,0.177933,0.109690,0.131832,0.118374
random_selection,small_budget,material_shift,contact_grasp_policy,4,84,0.309524,0.318762,0.312186,0.180816,0.103901,0.133014,0.118735
random_selection,small_budget,material_shift,contact_grasp_policy,5,84,0.285714,0.319474,0.312732,0.181914,0.104818,0.133600,0.119096
random_selection,small_budget,material_shift,contact_grasp_policy,6,84,0.404762,0.320186,0.313278,0.178726,0.102621,0.132757,0.119456
