split,regime,task,seed,episodes,success_rate,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,calibration_error,ablation,interpretation
combined_stress,intervention_gap,peg_search_policy,4,84,0.678571,0.608704,0.138516,0.076442,0.042155,0.221305,0.076119,full_causal_selector,all components
combined_stress,intervention_gap,peg_search_policy,5,84,0.630952,0.609464,0.139098,0.078281,0.043618,0.222153,0.076505,full_causal_selector,all components
combined_stress,intervention_gap,peg_search_policy,6,84,0.619048,0.610224,0.139680,0.079048,0.044303,0.222644,0.076890,full_causal_selector,all components
combined_stress,intervention_gap,deformable_pull_policy,0,84,0.714286,0.640873,0.131827,0.077556,0.040178,0.223939,0.073237,full_causal_selector,all components
combined_stress,intervention_gap,deformable_pull_policy,1,84,0.607143,0.641673,0.132439,0.081202,0.042961,0.225403,0.073643,full_causal_selector,all components
combined_stress,intervention_gap,deformable_pull_policy,2,84,0.595238,0.642473,0.133051,0.081991,0.043667,0.225914,0.074048,full_causal_selector,all components
combined_stress,intervention_gap,deformable_pull_policy,3,84,0.535714,0.643273,0.133663,0.084209,0.045412,0.226901,0.074454,full_causal_selector,all components
combined_stress,intervention_gap,deformable_pull_policy,4,84,0.559524,0.644073,0.134275,0.083926,0.045341,0.227055,0.074860,full_causal_selector,all components
combined_stress,intervention_gap,deformable_pull_policy,5,84,0.595238,0.644873,0.134887,0.083286,0.045009,0.227090,0.075266,full_causal_selector,all components
combined_stress,intervention_gap,deformable_pull_policy,6,84,0.666667,0.645673,0.135499,0.081575,0.043900,0.226767,0.075672,full_causal_selector,all components
combined_stress,intervention_gap,mobile_place_policy,0,84,0.571429,0.617177,0.134760,0.081641,0.048298,0.224697,0.071195,full_causal_selector,all components
combined_stress,intervention_gap,mobile_place_policy,1,84,0.619048,0.617953,0.135354,0.080631,0.047694,0.224601,0.071589,full_causal_selector,all components
combined_stress,intervention_gap,mobile_place_policy,2,84,0.630952,0.618729,0.135948,0.080692,0.047869,0.224862,0.071982,full_causal_selector,all components
combined_stress,intervention_gap,mobile_place_policy,3,84,0.630952,0.619505,0.136542,0.081111,0.040299,0.225242,0.072376,full_causal_selector,all components
combined_stress,intervention_gap,mobile_place_policy,4,84,0.642857,0.620281,0.137136,0.081172,0.040473,0.225503,0.072769,full_causal_selector,all components
combined_stress,intervention_gap,mobile_place_policy,5,84,0.619048,0.621057,0.137730,0.082305,0.041426,0.226121,0.073163,full_causal_selector,all components
combined_stress,intervention_gap,mobile_place_policy,6,84,0.714286,0.621833,0.138324,0.079867,0.039784,0.225549,0.073556,full_causal_selector,all components
combined_stress,intervention_gap,force_limited_twist_policy,0,84,0.726190,0.630305,0.132811,0.078795,0.045188,0.225259,0.076472,full_causal_selector,all components
combined_stress,intervention_gap,force_limited_twist_policy,1,84,0.738095,0.631137,0.133447,0.078887,0.045394,0.225548,0.076895,full_causal_selector,all components
combined_stress,intervention_gap,force_limited_twist_policy,2,84,0.750000,0.631969,0.134083,0.078979,0.037596,0.225837,0.077317,full_causal_selector,all components
combined_stress,intervention_gap,force_limited_twist_policy,3,84,0.678571,0.632801,0.134719,0.081572,0.039618,0.226960,0.077739,full_causal_selector,all components
combined_stress,intervention_gap,force_limited_twist_policy,4,84,0.642857,0.633633,0.135355,0.083092,0.040862,0.227725,0.078161,full_causal_selector,all components
combined_stress,intervention_gap,force_limited_twist_policy,5,84,0.607143,0.634465,0.135991,0.084613,0.042106,0.228490,0.078583,full_causal_selector,all components
combined_stress,intervention_gap,force_limited_twist_policy,6,84,0.678571,0.635297,0.136627,0.082920,0.041014,0.220180,0.079006,full_causal_selector,all components
combined_stress,compound_spurious_shift,contact_grasp_policy,0,84,0.750000,0.621769,0.142101,0.083265,0.038061,0.226340,0.078890,full_causal_selector,all components
combined_stress,compound_spurious_shift,contact_grasp_policy,1,84,0.666667,0.622609,0.142743,0.086218,0.040348,0.227585,0.079316,full_causal_selector,all components
combined_stress,compound_spurious_shift,contact_grasp_policy,2,84,0.654762,0.623449,0.143385,0.087029,0.041077,0.228116,0.079742,full_causal_selector,all components
combined_stress,compound_spurious_shift,contact_grasp_policy,3,84,0.630952,0.624289,0.144027,0.088197,0.042066,0.228766,0.080168,full_causal_selector,all components
combined_stress,compound_spurious_shift,contact_grasp_policy,4,84,0.619048,0.625128,0.144669,0.089008,0.042795,0.229298,0.080595,full_causal_selector,all components
combined_stress,compound_spurious_shift,contact_grasp_policy,5,84,0.750000,0.625969,0.145311,0.085533,0.040410,0.228400,0.081021,full_causal_selector,all components
combined_stress,compound_spurious_shift,contact_grasp_policy,6,84,0.690476,0.626808,0.145953,0.087773,0.042177,0.229407,0.073443,full_causal_selector,all components
combined_stress,compound_spurious_shift,peg_search_policy,0,84,0.630952,0.605997,0.144445,0.086196,0.045168,0.226568,0.076550,full_causal_selector,all components
combined_stress,compound_spurious_shift,peg_search_policy,1,84,0.642857,0.606813,0.145069,0.086280,0.045365,0.226849,0.076964,full_causal_selector,all components
combined_stress,compound_spurious_shift,peg_search_policy,2,84,0.630952,0.607629,0.145693,0.087077,0.046081,0.227368,0.077378,full_causal_selector,all components
combined_stress,compound_spurious_shift,peg_search_policy,3,84,0.619048,0.608445,0.146317,0.087875,0.046797,0.227887,0.077792,full_causal_selector,all components
combined_stress,compound_spurious_shift,peg_search_policy,4,84,0.750000,0.609261,0.146941,0.084387,0.044398,0.226978,0.078206,full_causal_selector,all components
combined_stress,compound_spurious_shift,peg_search_policy,5,84,0.654762,0.610077,0.147565,0.087685,0.046931,0.228330,0.078620,full_causal_selector,all components
combined_stress,compound_spurious_shift,peg_search_policy,6,84,0.511905,0.594885,0.148189,0.092411,0.050501,0.230159,0.079034,full_causal_selector,all components
combined_stress,compound_spurious_shift,deformable_pull_policy,0,84,0.535714,0.639430,0.138751,0.091903,0.046752,0.231112,0.074300,full_causal_selector,all components
combined_stress,compound_spurious_shift,deformable_pull_policy,1,84,0.535714,0.640286,0.139405,0.092366,0.047231,0.223528,0.074734,full_causal_selector,all components
combined_stress,compound_spurious_shift,deformable_pull_policy,2,84,0.583333,0.641142,0.140059,0.091400,0.046671,0.223472,0.075169,full_causal_selector,all components
combined_stress,compound_spurious_shift,deformable_pull_policy,3,84,0.583333,0.641998,0.140713,0.083858,0.046670,0.223892,0.075603,full_causal_selector,all components
combined_stress,compound_spurious_shift,deformable_pull_policy,4,84,0.726190,0.642854,0.141367,0.080035,0.044034,0.222883,0.076038,full_causal_selector,all components
combined_stress,compound_spurious_shift,deformable_pull_policy,5,84,0.583333,0.643710,0.142021,0.084783,0.047627,0.224732,0.076472,full_causal_selector,all components
combined_stress,compound_spurious_shift,deformable_pull_policy,6,84,0.654762,0.644566,0.142675,0.083103,0.046549,0.224438,0.076906,full_causal_selector,all components
combined_stress,compound_spurious_shift,mobile_place_policy,0,84,0.666667,0.612870,0.139537,0.086202,0.047303,0.227700,0.078796,full_causal_selector,all components
combined_stress,compound_spurious_shift,mobile_place_policy,1,84,0.630952,0.613702,0.140173,0.087723,0.048546,0.228465,0.079218,full_causal_selector,all components
combined_stress,compound_spurious_shift,mobile_place_policy,2,84,0.678571,0.614534,0.140809,0.086743,0.039969,0.228397,0.079640,full_causal_selector,all components
combined_stress,compound_spurious_shift,mobile_place_policy,3,84,0.702381,0.615366,0.141445,0.086478,0.039916,0.228567,0.080062,full_causal_selector,all components
combined_stress,compound_spurious_shift,mobile_place_policy,4,84,0.595238,0.616198,0.142081,0.090142,0.042717,0.230046,0.080484,full_causal_selector,all components
combined_stress,compound_spurious_shift,mobile_place_policy,5,84,0.654762,0.617030,0.142717,0.088806,0.041884,0.221855,0.080907,full_causal_selector,all components
combined_stress,compound_spurious_shift,mobile_place_policy,6,84,0.642857,0.617862,0.143353,0.089612,0.042609,0.222382,0.073325,full_causal_selector,all components
combined_stress,compound_spurious_shift,force_limited_twist_policy,0,84,0.690476,0.638110,0.146671,0.085927,0.045336,0.227624,0.074266,full_causal_selector,all components
combined_stress,compound_spurious_shift,force_limited_twist_policy,1,84,0.595238,0.638998,0.147349,0.089265,0.047908,0.229012,0.074717,full_causal_selector,all components
combined_stress,compound_spurious_shift,force_limited_twist_policy,2,84,0.547619,0.639886,0.148027,0.091173,0.049443,0.229924,0.075168,full_causal_selector,all components
combined_stress,compound_spurious_shift,force_limited_twist_policy,3,84,0.702381,0.624766,0.136699,0.086230,0.046099,0.228813,0.075427,full_causal_selector,all components
combined_stress,compound_spurious_shift,force_limited_twist_policy,4,84,0.642857,0.625654,0.137377,0.088496,0.047893,0.229844,0.075878,full_causal_selector,all components
combined_stress,compound_spurious_shift,force_limited_twist_policy,5,84,0.559524,0.626542,0.138055,0.091476,0.042202,0.223109,0.076328,full_causal_selector,all components
combined_stress,compound_spurious_shift,force_limited_twist_policy,6,84,0.595238,0.627430,0.138733,0.090884,0.041920,0.223188,0.076779,full_causal_selector,all components
combined_stress,iid_mechanisms,contact_grasp_policy,0,84,0.714286,0.563234,0.208452,0.087621,0.062375,0.208931,0.072147,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,contact_grasp_policy,1,84,0.654762,0.564033,0.209064,0.089838,0.064120,0.209918,0.072553,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,contact_grasp_policy,2,84,0.714286,0.564833,0.209676,0.088484,0.063270,0.209715,0.072959,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,contact_grasp_policy,3,84,0.630952,0.565634,0.210288,0.091416,0.057530,0.210940,0.065361,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,contact_grasp_policy,4,84,0.690476,0.566434,0.210900,0.090062,0.056680,0.210737,0.065766,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,contact_grasp_policy,5,84,0.654762,0.567234,0.199506,0.090785,0.057439,0.211486,0.065980,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,contact_grasp_policy,6,84,0.666667,0.568033,0.200118,0.090860,0.057626,0.211759,0.066386,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,peg_search_policy,0,84,0.690476,0.545174,0.208879,0.094431,0.058595,0.215066,0.068633,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,peg_search_policy,1,84,0.607143,0.545950,0.209473,0.097349,0.060846,0.216280,0.069027,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,peg_search_policy,2,84,0.583333,0.546726,0.210067,0.098482,0.061799,0.216898,0.069420,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,peg_search_policy,3,84,0.619048,0.547502,0.198655,0.097049,0.060987,0.208917,0.069622,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,peg_search_policy,4,84,0.714286,0.548278,0.199249,0.094611,0.059345,0.208344,0.070015,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,peg_search_policy,5,84,0.630952,0.549054,0.199843,0.089525,0.061115,0.209558,0.070409,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,peg_search_policy,6,84,0.642857,0.549830,0.200437,0.089587,0.061289,0.209819,0.070802,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,deformable_pull_policy,0,84,0.583333,0.573015,0.211436,0.098235,0.065800,0.216934,0.071723,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,deformable_pull_policy,1,84,0.630952,0.573831,0.200054,0.096467,0.064751,0.216857,0.071945,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,deformable_pull_policy,2,84,0.583333,0.574647,0.200678,0.098336,0.066245,0.209730,0.072359,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,deformable_pull_policy,3,84,0.607143,0.575463,0.201302,0.098062,0.058178,0.209892,0.072773,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,deformable_pull_policy,4,84,0.583333,0.576279,0.201926,0.091213,0.058674,0.210530,0.073186,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,deformable_pull_policy,5,84,0.678571,0.577095,0.202550,0.088797,0.057054,0.209977,0.065596,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,deformable_pull_policy,6,84,0.607143,0.577911,0.203174,0.091380,0.059067,0.211092,0.066010,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,mobile_place_policy,0,84,0.654762,0.559935,0.209997,0.092911,0.058217,0.212853,0.066915,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,mobile_place_policy,1,84,0.666667,0.560727,0.210603,0.092981,0.058401,0.213121,0.067317,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,mobile_place_policy,2,84,0.630952,0.561519,0.199203,0.093700,0.059155,0.213867,0.067526,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,mobile_place_policy,3,84,0.654762,0.562311,0.199809,0.093413,0.059079,0.214017,0.067928,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,mobile_place_policy,4,84,0.619048,0.563103,0.200415,0.094912,0.060300,0.214762,0.068330,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,mobile_place_policy,5,84,0.654762,0.563895,0.201021,0.094267,0.059965,0.214793,0.068732,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,mobile_place_policy,6,84,0.666667,0.564687,0.201627,0.094338,0.060148,0.215061,0.069133,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,force_limited_twist_policy,0,84,0.690476,0.569663,0.205716,0.091785,0.063814,0.212905,0.070455,minus_intervention_score,no do-effect separation score
combined_stress,iid_mechanisms,force_limited_twist_policy,1,84,0.654762,0.570511,0.206364,0.093315,0.057062,0.213678,0.070885,minus_intervention_score,no do-effect separation score
