method,task,regime,budget,split,seed,episodes,stress,success_rate,utility,causal_mechanism_recall,spurious_dependence_rate,tail_failure_rate,damage_rate,selection_cost,regret,calibration_error,ablation,ablation_note
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,rare_contact_mechanism,small_budget,combined_stress,9,96,0.46244000,0.65625000,0.59197309,0.73681712,0.12897592,0.07653343,0.05140099,0.17195904,0.11154324,0.05608512,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,0,96,0.47964000,0.77083333,0.72284578,0.73499272,0.12824615,0.06967539,0.04125947,0.17112624,0.09747189,0.05877452,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,1,96,0.47964000,0.72916667,0.67683401,0.73601472,0.12913415,0.07153514,0.04272104,0.17170224,0.10331256,0.05937228,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,2,96,0.47964000,0.69791667,0.64195040,0.73703672,0.13002215,0.07308238,0.04397636,0.17227824,0.10788447,0.05997004,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,3,96,0.47964000,0.73958333,0.68496396,0.73805872,0.13091015,0.07244213,0.04378793,0.17285424,0.10357514,0.06056780,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,4,96,0.47964000,0.77083333,0.71813000,0.73908072,0.13179815,0.07211437,0.04380575,0.17343024,0.10053455,0.05316156,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,5,96,0.47964000,0.76041667,0.70393634,0.72609572,0.13268615,0.07303661,0.04464857,0.16600224,0.10312924,0.05375932,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,6,96,0.47964000,0.72916667,0.66905274,0.72711772,0.13357415,0.07458386,0.04590389,0.16657824,0.10770116,0.05435708,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,7,96,0.47964000,0.71875000,0.65642546,0.72813972,0.13446215,0.07550610,0.04674670,0.16715424,0.10973557,0.05495484,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,8,96,0.47964000,0.67708333,0.61301499,0.72916172,0.13535015,0.07736585,0.04820827,0.16773024,0.10557124,0.05555260,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,medium_budget,combined_stress,9,96,0.47964000,0.70833333,0.64490038,0.73018372,0.13623815,0.07703809,0.04822609,0.16830624,0.10253065,0.05615036,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,small_budget,combined_stress,0,96,0.50214000,0.69791667,0.63162375,0.72659172,0.13377185,0.07758687,0.04742313,0.17328624,0.11212128,0.05606904,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,small_budget,combined_stress,1,96,0.50214000,0.75000000,0.68577576,0.72760672,0.13465385,0.07662989,0.04702408,0.17385824,0.10653795,0.05666268,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,small_budget,combined_stress,2,96,0.50214000,0.66666667,0.59786291,0.72862172,0.13553585,0.07973540,0.04930629,0.17443024,0.10744337,0.05725632,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,small_budget,combined_stress,3,96,0.50214000,0.68750000,0.61863042,0.72963672,0.13641785,0.07971592,0.04952600,0.17500224,0.10566629,0.05784996,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,small_budget,combined_stress,4,96,0.50214000,0.75000000,0.68987198,0.73065172,0.13729985,0.07044243,0.04844046,0.17557424,0.09833397,0.05844360,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,small_budget,combined_stress,5,96,0.50214000,0.67708333,0.61048599,0.73166672,0.13818185,0.07323545,0.05051642,0.17614624,0.10797564,0.05903724,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,small_budget,combined_stress,6,96,0.50214000,0.70833333,0.64238166,0.73268172,0.13906385,0.07290347,0.05052988,0.17671824,0.10492981,0.05963088,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,small_budget,combined_stress,7,96,0.50214000,0.75000000,0.69114393,0.73369672,0.12793985,0.07180275,0.05009360,0.17729024,0.10004759,0.05998440,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,small_budget,combined_stress,8,96,0.50214000,0.73958333,0.68509022,0.73471172,0.12882185,0.07272077,0.04292806,0.17786224,0.10207676,0.06057804,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,intervention_gap,small_budget,combined_stress,9,96,0.50214000,0.68750000,0.62796056,0.73572672,0.12970385,0.07488879,0.04459152,0.17843424,0.10918093,0.06117168,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,0,96,0.50808000,0.68750000,0.62504073,0.72745584,0.13454679,0.07357066,0.04884652,0.17171328,0.10482061,0.05471414,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,1,96,0.50808000,0.73958333,0.67912076,0.72851984,0.13547079,0.07264327,0.04847801,0.17231328,0.09927399,0.05533662,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,2,96,0.50808000,0.71875000,0.65530361,0.72958384,0.13639479,0.07390338,0.04955325,0.17291328,0.10260862,0.05595910,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,3,96,0.50808000,0.70833333,0.64261463,0.73064784,0.13731879,0.07485099,0.05042224,0.17351328,0.10467449,0.05658158,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,4,96,0.50808000,0.75000000,0.68556649,0.73171184,0.13824279,0.07423611,0.05025998,0.17411328,0.10039662,0.05720406,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,5,96,0.50808000,0.75000000,0.69208972,0.73277584,0.13916679,0.07487122,0.04291872,0.16670928,0.10119375,0.05782654,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,6,96,0.50808000,0.72916667,0.66827257,0.73383984,0.14009079,0.07613133,0.04399395,0.16730928,0.10452837,0.05844902,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,7,96,0.50808000,0.70833333,0.64445543,0.73490384,0.14101479,0.07739144,0.04506919,0.16790928,0.10786300,0.05907150,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,8,96,0.50808000,0.67708333,0.61524853,0.73596784,0.12993279,0.07850783,0.04610720,0.16850928,0.11189873,0.05945386,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,medium_budget,combined_stress,9,96,0.50808000,0.71875000,0.65511324,0.72302484,0.13085679,0.07789294,0.04594494,0.16910928,0.10818114,0.06007634,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,0,96,0.53058000,0.64583333,0.57390627,0.72869384,0.13632849,0.07790636,0.05166973,0.17938128,0.11183141,0.05744177,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,1,96,0.53058000,0.73958333,0.67403000,0.72975084,0.13724649,0.07572475,0.05047186,0.17197328,0.10120454,0.05806013,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,2,96,0.53058000,0.62500000,0.55006964,0.73080784,0.13816449,0.07979313,0.05339899,0.17256928,0.11595268,0.05867849,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,3,96,0.53058000,0.67708333,0.61072323,0.73186484,0.13908249,0.07886151,0.04502212,0.17316528,0.11040081,0.05929685,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,4,96,0.53058000,0.65625000,0.58691637,0.73292184,0.14000049,0.08011740,0.04609299,0.17376128,0.11373019,0.05991521,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,5,96,0.53058000,0.64583333,0.57423767,0.73397884,0.14091849,0.08106078,0.04695762,0.17435728,0.11579083,0.06053357,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,6,96,0.53058000,0.61458333,0.53930265,0.73503584,0.14183649,0.08262917,0.04823475,0.17495328,0.12038896,0.06115193,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,7,96,0.53058000,0.73958333,0.67394139,0.72208584,0.13074849,0.07905382,0.04617464,0.17554928,0.10594848,0.06153017,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,8,96,0.53058000,0.64583333,0.57819874,0.72314284,0.13166649,0.07449321,0.04820903,0.17614528,0.11767887,0.06214853,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,counterfactual_missing,small_budget,combined_stress,9,96,0.53058000,0.68750000,0.62116088,0.72419984,0.13258449,0.07387409,0.04804241,0.17674128,0.11339575,0.06276689,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,compound_spurious_shift,medium_budget,combined_stress,0,96,0.55400000,0.62500000,0.54953765,0.72499400,0.14517768,0.07720675,0.05207960,0.17215200,0.11420564,0.05705155,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,compound_spurious_shift,medium_budget,combined_stress,1,96,0.55400000,0.65625000,0.58135106,0.72606500,0.14610768,0.07690859,0.05212795,0.17275600,0.11120176,0.05767815,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,compound_spurious_shift,medium_budget,combined_stress,2,96,0.55400000,0.67708333,0.60203629,0.72713600,0.14703768,0.07692293,0.05238255,0.17336000,0.10946663,0.05830475,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,compound_spurious_shift,medium_budget,combined_stress,3,96,0.55400000,0.72916667,0.65610603,0.72820700,0.14796768,0.07599977,0.05201840,0.17396400,0.10392525,0.05893135,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,compound_spurious_shift,medium_budget,combined_stress,4,96,0.55400000,0.64583333,0.57207288,0.72927800,0.14889768,0.07913911,0.04633150,0.17456800,0.11487762,0.05955795,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,compound_spurious_shift,medium_budget,combined_stress,5,96,0.55400000,0.62500000,0.55550463,0.73034900,0.13782168,0.07994722,0.04716762,0.16716800,0.11764985,0.05994443,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,compound_spurious_shift,medium_budget,combined_stress,6,96,0.55400000,0.70833333,0.64295887,0.73142000,0.13875168,0.07808656,0.04618472,0.16777200,0.10830222,0.06057103,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,compound_spurious_shift,medium_budget,combined_stress,7,96,0.55400000,0.67708333,0.60800327,0.73249100,0.13968168,0.07966340,0.04747057,0.16837600,0.11291084,0.06119763,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,compound_spurious_shift,medium_budget,combined_stress,8,96,0.55400000,0.77083333,0.70349853,0.71955500,0.14061168,0.07749024,0.04628142,0.16898000,0.10285474,0.06182423,full_interventional_mechanism_value_selector_v5,all v5 components
full_interventional_mechanism_value_selector_v5,contact_grasp_policy,compound_spurious_shift,medium_budget,combined_stress,9,96,0.55400000,0.72916667,0.65741477,0.72062600,0.14154168,0.07937958,0.04777353,0.16958400,0.10873211,0.06245083,full_interventional_mechanism_value_selector_v5,all v5 components
